1 448.521
2 834.437
3 1170.26
4 1512.42
5 1772.15
6 1945.2
7 2116.77
8 2250.07
9 2413.52
10 2529.93
11 2614.03
12 2712.12
14 2880.8
16 3005.43
18 3122.46
21 3248.02
24 3366.31
27 3459.38
31 3566.19
35 3649.53
40 3726.26
46 3790.33
52 3870.74
59 3932.01
68 3983.5
77 4031.77
87 4072.99
100 4107.53
113 4152.08
129 4186.29
146 4209.28
166 4233.93
189 4256.96
215 4274.75
244 4293.13
278 4265.06
316 4323.66
359 4334.76
408 4296.66
464 4312.19
527 4330.12
599 4342.45
681 4353.68
774 4363.88
879 4366.52
1000 4372.45
1136 4376.5
1291 4382.3
1467 4388.88
1668 4392.45
1895 4395.21
2154 4393.22
2448 4395.04
2782 4397.39
3162 4403.33
3593 4404.34
4084 4408.04
4641 4411.02
5275 4411.47
5994 4411.62
6812 4410.95
7742 4414.69
8799 4415.93
10000 4417.97
11364 4418.47
12915 4415.32
14677 4420.04
16681 4415.59
18957 4415.55
21544 4417.74
24484 4418.1
27825 4419.9
31622 4418.3
35938 4418.88
40842 4419.95
46415 4418.66
52750 4413.94
59948 4423.45
68129 4421.85
77426 4418.79
87992 4421.78
100000 4423.05
113646 4415.03
129154 4396.16
146780 4320.5
166810 4313.94
189573 3465.22
215443 2906.47
244844 2408.74
278256 2037.05
316228 1970.06
359381 1881.71
408423 1855.55
464159 1801.54
527500 1838.58
599484 1822.74
681292 1825.58
774265 1838.77
879922 1812.24
1000001 1835.33
