1 196.73
2 790.33
3 1113.91
4 1637.07
5 1713.84
6 2003.62
7 1948.2
8 2139.09
9 2111.63
10 2005.95
10 2003.56
11 2195.86
12 2289.7
12 2235.81
13 2201.64
14 2232.11
15 2200.37
16 6857.68
17 5489.39
18 6516.21
20 6995.92
21 5414.6
22 7160.03
24 8183.11
25 6238.54
27 6494.84
29 6601.18
31 6792.95
33 7039.71
35 7220.06
37 7297.21
40 9220.02
42 9051.64
45 7783.62
48 9545.74
51 8340.08
55 8442.14
58 9620.54
62 9650.11
66 9565.7
71 8708.13
75 8818.45
80 10059.4
86 9974.93
91 9163.1
97 9227.72
104 10331.4
111 9400.19
118 10313
126 10406.1
134 10432
143 9782.71
152 10590.2
162 10536.5
173 10046.4
184 10312.9
196 10278.2
209 9661.72
223 9778.76
237 9798.48
253 9812.22
269 9913.24
287 10055.5
306 10446.9
326 10306.6
347 9952.96
370 9994.43
394 10072.6
420 10001.8
448 10071.8
477 9733.81
508 10068.8
541 9686.14
577 9782.51
615 9739.11
655 9836.69
698 9896.64
744 9669.41
792 9840.29
844 9949.95
899 9914.97
958 10014.2
1021 10041
1088 9901.61
1159 10068.1
1235 10047.6
1316 10105.6
1402 10141
1494 10182.7
1591 10117.8
1695 10165.3
1806 10229.9
1925 10239.2
2051 10166.8
2185 10191.4
2328 10178
2480 10159.4
2642 10200.8
2815 10317.9
3000 10185.6
