1 500.587
2 1106.61
3 1393.3
4 1591.37
5 1568.61
6 1782.06
7 1839.22
8 1936.9
9 1997.65
10 2040.29
10 2040.01
11 1970.87
12 1602.3
12 1602.3
13 2037.19
14 2069.87
15 2095.49
16 2091.61
17 2105.27
18 2144.34
20 2153.91
21 2129.19
22 2179.3
24 2193.32
25 2199.58
27 2210.15
29 2216.08
31 2225.12
33 2231.47
35 1880.67
37 1833.29
40 1881.11
42 1890.85
45 1877.59
48 1924.74
51 1938
55 1917.01
58 1956.15
62 1954.97
66 1942.59
71 1955.03
75 1944.44
80 1970.08
86 1962.62
91 1974.13
97 1978.58
104 1982.55
111 1984.6
118 1979.59
126 1982.97
134 1984.81
143 1985.35
152 1999.44
162 1988.87
173 1990.74
184 1945.68
196 1936.5
209 1922.62
223 1928.64
237 1931.84
253 1933.59
269 1930.27
287 1887.59
306 1874.31
326 1830.71
347 1671.91
370 1817.49
394 1626.8
420 1781.17
448 1466.19
477 1532.2
508 1555.59
541 677.978
577 822.529
615 995.976
655 715.991
698 866.463
744 1049.31
792 1016.94
844 967.777
899 688.337
958 832.949
1021 638.303
1088 772.389
1159 658.05
1235 796.176
1316 963.332
1402 834.241
1494 857.976
1591 603.207
1695 715.924
1806 865.986
1925 543.39
2051 657.229
2185 794.647
2328 961.1
2480 726.439
2642 865.495
2815 754.311
3000 913.017
