1 89.1406
2 244.532
3 394.991
4 527.808
5 644.107
6 750.417
7 837.979
8 861.261
9 932.599
10 994.636
10 994.636
11 1046.51
12 1087.67
12 1087.67
13 1131.17
14 1167.95
15 1208.26
16 1239.91
17 1270.6
18 1281.45
20 1350.71
21 1372.69
22 1394.89
24 1430.92
25 1445.71
27 1480.29
29 1501.69
31 1526.94
33 1551.63
35 1374.9
37 1397.17
40 1428.83
42 1445.51
45 1473.57
48 1496.83
51 1517.4
55 1463.63
58 1550.26
62 1565.56
66 1578.43
71 1603
75 1619.94
80 1628.53
86 1642.6
91 1663.8
97 1683.4
104 1689.91
111 1707.51
118 1714.11
126 1694.19
134 1737.81
143 1729.82
152 1714.45
162 1664.09
173 1590.64
184 1707.31
196 1623.96
209 1488.33
223 1453.52
237 1459.33
253 1433.56
269 1423.62
287 1412.86
306 1490.81
326 1430.67
347 1398.22
370 1483.34
394 1368.9
420 1513.42
448 1172.18
477 1300.41
508 1236.93
541 1226.44
577 1295.88
615 826.987
655 781.236
698 887.178
744 1007.97
792 930.32
844 446.84
899 506.975
958 645.232
1021 647.889
1088 735.711
1159 657.149
1235 746.158
1316 847.244
1402 668.979
1494 640.579
1591 535.4
1695 607.684
1806 689.88
1925 453.782
2051 515.13
2185 445.842
2328 933.143
2480 730.625
2642 705.795
2815 801.253
3000 910.029
