1 58.3694
2 224.038
3 380.501
4 719.321
5 816.975
6 1148.99
7 1563.9
8 2042.64
9 1895.85
10 2340.56
10 2340.56
11 2832.07
12 3370.4
12 3357.96
13 2867.08
14 3325.14
15 3817.12
16 4343.04
17 3688.36
18 4135.04
20 5328.52
21 4329.52
22 4751.67
24 5630.07
25 4271.86
27 4086.54
29 4518.32
31 4268.74
33 4734.79
35 5326.09
37 5952.18
40 6956.53
42 6859.57
45 5307.18
48 7370.8
51 5655.26
55 6577.15
58 7314.23
62 7603.82
66 6564.07
71 5736.13
75 6400.66
80 7282.53
86 7207.34
91 5574.85
97 5690.39
104 7686.55
111 6799.56
118 7684.21
126 7782.75
134 7847.88
143 5970.59
152 7747.41
162 7620.72
173 6785.7
184 7676.06
196 7183.06
209 6016.72
223 5917.35
237 6062.6
253 6049.73
269 6120.53
287 6008.49
306 6749.63
326 6760.37
347 6090.7
370 6857.01
394 6892.68
420 7083.76
448 6666.04
477 6123.47
508 6347.59
541 6426.2
577 6365.15
615 4872.22
655 3544.43
698 2979.57
744 2786.74
792 2650.45
844 2506.01
899 2465.96
958 2471.65
1021 2371.48
1088 2438.79
1159 2439.64
1235 2467.19
1316 2482.04
1402 2468.35
1494 2448.66
1591 2440.66
1695 2462.41
1806 2503.71
1925 2463.97
2051 2368.65
2185 2453.96
2328 2497.47
2480 2494.88
2642 2480.64
2815 2471.5
3000 2487.47
