1 15.5541
2 60.8381
3 108.405
4 156.658
5 191.188
6 249.97
7 269.331
8 349.164
9 340.172
10 395.46
10 389.873
11 407.948
12 455.511
12 455.239
13 441.733
14 488.671
15 486.423
16 513.044
17 493.663
18 506.82
20 541.675
21 489.922
22 527.575
24 568.696
25 492.168
27 516.934
29 522.503
31 530.693
33 544.388
35 563.748
37 575.181
40 699.649
42 673.182
45 623.537
48 752.591
51 665.117
55 687.455
58 773.667
62 794.282
66 809.48
71 761.924
75 773.29
80 850.817
86 844.545
91 821.558
97 828.202
104 877.819
111 858.765
118 897.778
126 913.364
134 915.899
143 893.123
152 935.164
162 945.869
173 926.226
184 961.825
196 977.63
209 952.829
223 958.742
237 966.306
253 961.162
269 975.106
287 977.423
306 978.064
326 970.399
347 972.808
370 969.306
394 952.979
420 963.243
448 819.253
477 936.003
508 934.482
541 928.19
577 931.408
615 916.958
655 733.687
698 802.999
744 688.985
792 682.961
844 609.614
899 434.424
958 478.733
1021 396.025
1088 479.174
1159 356.36
1235 395.304
1316 478.262
1402 406.607
1494 410.771
1591 316.123
1695 332.01
1806 401.58
1925 285.961
2051 316.953
2185 383.207
2328 463.457
2480 446.861
2642 388.531
2815 377.755
3000 457.219
