1 63.6429
2 241.233
3 542.775
4 964.933
5 614.443
6 1705.99
7 1765.29
8 2305.69
9 2586.68
10 2794.57
10 2794.57
11 2986.05
12 3156.54
12 3158.2
13 3299.48
14 3392.74
15 3470.02
16 3948.11
17 3230.58
18 2066.3
20 4656.75
21 4157.72
22 4563.12
24 5430.49
25 4014.55
27 3298.09
29 3804.79
31 4347.69
33 4926.78
35 5459.54
37 6101.31
40 7130.82
42 4592.95
45 3142.03
48 7490.74
51 4313.76
55 5016.96
58 5579.2
62 5620.68
66 5460.84
71 4027.99
75 4494.63
80 6332.39
86 4335.19
91 4853.94
97 5375.7
104 6179.57
111 3984.61
118 4596.03
126 4729.67
134 4846.85
143 5519.78
152 6236.44
162 5864.87
173 4805.91
184 5837.55
196 5145.4
209 5422.64
223 4585.97
237 4739.5
253 4516.9
269 4642.1
287 4454.46
306 4707.23
326 4486.43
347 4922.35
370 4766.82
394 4605.43
420 4671.41
448 4832.15
477 4585.08
508 4362.55
541 4947.75
577 4949.85
615 3138.27
655 1933.38
698 1491.68
744 1364.29
792 1329.14
844 1261.99
899 1227.46
958 1235.21
1021 1219.59
1088 1220.09
1159 1225.16
1235 1227.38
1316 1228.01
1402 1224.97
1494 1224.96
1591 1217.86
1695 1232.44
1806 1232.39
1925 1234.35
2051 1234.02
2185 1218.94
2328 1216.9
2480 1229.44
2642 1226.05
2815 1230.23
3000 1228.83
