1 24.1609
2 186.654
3 548.232
4 1063.85
5 1499.02
6 2535.93
7 2769.76
8 3575.2
9 4002.1
10 4376.44
10 4376.44
11 4517.02
11 4517.02
12 5199.4
13 5148.37
14 5416.39
14 5410.42
15 5674.47
16 5740.66
17 5611.74
18 5951.36
20 5996.21
21 6183.33
22 6200.89
23 6129.09
25 6301.02
26 6353.09
28 6341.72
29 6399.8
31 6556.53
33 6647.4
35 6566.94
37 6700.35
40 6744.03
42 6811.21
44 6734.21
47 6712.38
50 6745.61
53 6672.58
56 17540.2
60 16535.2
63 13437.8
67 12751.5
71 12151.2
75 11543.3
80 13414.4
84 12058.6
89 10154.4
95 9619.29
100 10984
