1 51.0784
2 187.172
3 374.325
4 665.466
5 852.841
6 1080.17
7 1456.76
8 1902.71
9 1952.31
10 2162.06
10 2155.04
11 2364.75
11 2364.75
12 3132.48
13 2586.5
14 2932.79
14 2932.79
15 3018.36
16 3286.26
17 3671.21
18 3879.17
19 3730.24
20 5024.25
21 4611.49
22 4929.15
23 5387.44
24 5866.09
25 5450.23
26 5501.53
27 5307.04
28 5733.46
29 6150.31
30 6551.9
31 6995.97
32 7454.61
33 6806.14
34 6873.83
35 6665.5
36 8189.09
37 7294.93
38 7430.1
39 7363.55
40 7968.9
41 8138.16
42 8785.71
43 8951.49
44 9642.36
45 8394.77
46 8772.01
47 8583.26
48 8952.39
49 9329.29
50 9713.96
51 10106.4
52 10506.6
53 9353.45
54 9709.74
55 9561.26
56 9912.1
57 10269.3
58 10632.8
59 11002.6
60 11617.6
61 10164.6
62 10500.6
63 9539.28
64 11565
65 10472.5
66 10797.2
67 11013
68 11344.2
69 11680.3
70 12021.3
71 12367.2
72 12718
73 13073.8
74 13434.4
75 13799.9
76 14170.4
77 14545.8
78 14926
79 15311.2
80 15701.3
81 16096.3
82 16496.1
83 16900.9
84 17310.7
85 17725.3
86 18144.8
87 18569.2
88 18998.5
89 19432.8
90 19871.9
91 20316
92 20764.9
93 21218.8
94 21677.6
95 22141.2
96 22609.8
97 23083.3
98 23561.7
99 24045
0 0
100 13634
