1 15.0145
2 50.5678
3 94.7302
4 149.964
5 200.249
6 256.404
7 313.227
8 340.515
9 375.188
10 378.137
10 378.014
11 410.691
12 426.752
12 426.143
13 458.176
14 481.094
15 511.323
16 517.265
17 530.64
18 552.35
20 595.312
21 606.95
22 626.392
24 667.594
25 684.005
27 712.073
29 740.963
31 766.449
33 791.052
35 813.409
37 832.057
40 862.923
42 878.856
45 907.499
48 931.582
51 952.779
55 972.574
58 993.761
62 1008.57
66 1030.03
71 1051.98
75 1076.27
80 1086.14
86 1101.45
91 1103.54
97 1098.52
104 1102.81
111 1119.85
118 1125.09
126 1104.85
134 1132.87
143 1152.66
152 1162.23
162 1172.5
173 1183.22
184 1200.79
196 1212.47
209 1214.15
223 1243.23
237 1235.42
253 1245.14
269 1256.98
287 1266.4
306 1254.09
326 1235.28
347 1202.1
370 1165.19
394 1145.63
420 1142.07
448 1135.04
477 1139.64
508 1149.12
541 1131.23
577 1128.8
615 1133.08
655 1129.48
698 1124.63
744 1127.7
792 1132.05
844 1137.06
899 1133.27
958 1139.16
1021 1133.53
1088 1103.63
1159 1063.31
1235 678.903
1316 501.034
1402 434.475
1494 421.511
1591 427.38
1695 430.831
1806 430.931
1925 431.931
2051 434.336
2185 436.865
2328 437.937
2480 441.344
2642 442.312
2815 446.254
3000 444.198
