1 26.2397
2 96.4647
3 198.275
4 346.699
5 456.757
6 594.749
7 704.966
8 875.613
9 1067.99
10 1187.46
10 1187.46
11 1328.89
12 1581.49
12 1570.2
13 1541.07
14 1494.4
15 1699.77
16 1933.97
17 2014.68
18 2258.67
20 2621.05
21 2485.4
22 2459.96
24 2871.21
25 2721.22
27 2693.16
29 3106.93
31 2808.49
33 3182.57
35 3192.91
37 3706.18
40 3946.32
42 3698.1
45 4062.73
48 4223.2
51 3964.71
55 3948.29
58 4387.03
62 4351.63
66 4590.75
71 4387.13
75 4521.57
80 4878.65
86 4785.12
91 4724.09
97 4517.6
104 4384.06
111 3843.98
118 4062.73
126 4109.53
134 4144.03
143 4101.18
152 4310.79
162 4366.82
173 4416.17
184 4359.34
196 4565.46
209 4433.42
223 3664.6
237 3750.4
253 3414.97
269 3021.99
287 2748.88
306 2653.49
326 2575.88
347 2469.97
370 2483.23
394 2489.64
420 2498.63
448 2493.52
477 2497.28
508 2488.96
541 2486.34
577 2468.73
615 2457.33
655 2440.99
698 2437.37
744 2424.22
792 2401.8
844 2276.36
899 1459.14
958 989.326
1021 777.078
1088 757.62
1159 747.836
1235 741.29
1316 744.771
1402 744.254
1494 742.658
1591 749.926
1695 745.804
1806 741.89
1925 752.852
2051 663.712
2185 753.271
2328 759.487
2480 760.281
2642 757.254
2815 757.282
3000 764.23
