1 343.385
2 744.38
3 930.14
4 845.597
5 971.244
6 1058.7
7 1124.63
8 1158.94
9 1187.9
10 1212.58
10 1214.13
11 1236.2
12 1251.49
12 1241.05
13 896.984
14 919.488
15 920.284
16 961.597
17 956.766
18 992.716
20 1020.7
21 1013.08
22 1042.58
24 1063.73
25 1054.57
27 1071.38
29 1086.27
31 1099.34
33 1111.97
35 1122.07
37 1131.67
40 1157.66
42 1165.32
45 1163.08
48 1184.09
51 1181.21
55 1190.68
58 1206.42
62 1213.04
66 1220.39
71 1219.2
75 1222.51
80 1237.36
86 1239.95
91 1237.21
97 1239
104 1249.22
111 1246.99
118 1257.3
126 1260.25
134 1264.27
143 1260.46
152 1267.2
162 1271.61
173 1270.83
184 1276.04
196 1279.02
209 1277.39
223 1280.03
237 1270.18
253 1274.26
269 1271.64
287 1257.87
306 1256.28
326 1253.95
347 1254.72
370 1256.58
394 1255.75
420 1259.76
448 1260.71
477 1259.48
508 1258.68
541 1247.62
577 1242.7
615 1236.62
655 1233.43
698 1226.73
744 1223.83
792 1208.92
844 1066.7
899 738.348
958 512.776
1021 470.992
1088 471.703
1159 472.707
1235 473.696
1316 474.089
1402 474.2
1494 473.971
1591 474.087
1695 473.049
1806 474.066
1925 473.821
2051 473.392
2185 473.764
2328 474.075
2480 474.022
2642 472.444
2815 473.948
3000 476
