1 86.3945
2 289.015
3 494.446
4 753.318
5 728.397
6 968.185
7 1137.69
8 1437.38
9 1230.61
10 1460.9
10 1460.66
11 1591.18
12 1815.47
12 1816.39
13 1531.12
14 1751.93
15 1826.34
16 2077.96
17 1872.38
18 2049.97
20 2226.43
21 1972.2
22 2164.5
24 2350.92
25 2106.65
27 2247.18
29 2173.09
31 2302.11
33 2335.89
35 2465.49
37 2382.01
40 2713.24
42 2570.88
45 2544.66
48 2800.12
51 2746.43
55 2754.55
58 2812.79
62 2819.9
66 2891.19
71 2914.8
75 2909.1
80 3015.42
86 2961.03
91 2954.41
97 2757.68
104 2662.6
111 2511.3
118 2627.17
126 2602.45
134 2659.02
143 2588.62
152 2646.86
162 2687.23
173 2662.02
184 2680.16
196 2729.75
209 2713.58
223 2682.25
237 2629.33
253 2616.25
269 2416.31
287 2262.95
306 2305.6
326 2231.34
347 2225.56
370 2252.86
394 2243.65
420 2251.69
448 2207.49
477 2249.99
508 2291.89
541 2237.39
577 2218.07
615 2171.18
655 2137.3
698 2178.78
744 2122.56
792 2081.82
844 1877.21
899 1417.09
958 966.944
1021 486.294
1088 762.411
1159 746.945
1235 717.071
1316 726.891
1402 706.477
1494 707.164
1591 766.821
1695 755.218
1806 708.328
1925 713.088
2051 639.968
2185 726.323
2328 772.904
2480 765.101
2642 726.417
2815 781.815
3000 764.321
