1 114.82
2 214.147
3 305.847
4 407.796
5 476.17
6 536.909
7 590.965
8 665.089
9 703.787
10 745.805
11 658.801
12 708.011
14 758.207
16 832.399
18 891.653
21 1040.26
24 1188.87
27 1337.39
31 1403.42
35 1447.69
40 1552.76
46 1589.01
52 1570.26
59 1566.54
68 1576.96
77 1532.69
87 1639.06
100 1651.65
113 1689.71
129 1737.36
146 1818.4
166 1854.28
189 1889.93
215 1913.5
244 1914.57
278 1965.79
316 1966.16
359 2003.43
408 2029.95
464 2023.42
527 2051.15
599 2063.16
681 2063.21
774 2076.25
879 2091.4
1000 2090.73
1136 2099.73
1291 2111.8
1467 2117.56
1668 2116.77
1895 2125.75
2154 2130.03
2448 2128.52
2782 2127.97
3162 2130.83
3593 1945.32
4084 2127
4641 2035.32
5275 2014.34
5994 1972.26
6812 1890.91
7742 1735.71
8799 1803.35
10000 1688.21
11364 1769.9
12915 1738.06
14677 1772.48
16681 1761.1
18957 1636.6
21544 1765.54
24484 1779.67
27825 1629.33
31622 1718.35
35938 1544.79
40842 1530.15
46415 1449.35
52750 1349.17
59948 1304.84
68129 1284.1
77426 1271.13
87992 1260.43
100000 1262.65
113646 1258.53
129154 1258.5
146780 1253.41
166810 1250.51
189573 1249.55
215443 1245.54
244844 1244.36
278256 1240.34
316228 1219.77
359381 1127.11
408423 910.646
464159 645.287
527500 524.536
599484 456.437
681292 414.054
774265 385.471
879922 368.104
1000001 360.559
