1 290.306
2 660.173
3 902.529
4 1128.15
5 1138.17
6 1244.78
7 1286.58
8 1561.23
9 1470.48
10 1442.58
10 1440.48
11 1445.16
11 1445.16
12 1623.08
13 1552.57
14 1542.99
14 1542.99
15 1538.8
16 1604.36
17 1549.16
18 1569.81
20 1647.45
21 1634.68
22 1614.77
23 1593.98
25 1615.04
26 1595.2
28 1687.11
29 1626.62
31 1622.49
33 1615.36
35 1601.83
37 1580.13
40 1628.48
42 1518.08
44 1594.45
47 1500.41
50 1485.59
53 1495.7
56 1517.41
60 1513.23
63 1437.23
67 1426.03
71 1425.85
75 1417.64
80 1421.94
84 1432.03
89 1401.07
95 1390.48
100 1399.85
