1 190.85
2 370.684
3 465.179
4 581.182
5 602.732
6 654.582
7 693.143
8 843.5
9 826.942
10 860.05
10 854.571
11 868.373
11 867.55
12 896.641
13 938.276
14 963.832
14 964
15 957.854
16 1013.71
17 1017.97
18 993.659
20 1067.93
21 1047.39
22 1033.22
23 1044.7
25 1062.81
26 1071.52
28 1115.65
29 1079.12
31 1089.93
33 1105.93
35 1108.71
37 1113.77
40 1138.7
42 1126.37
44 1151.05
47 1139.62
50 1153.66
53 1153.29
56 1171.67
60 1175.81
63 1150.92
67 1118.05
71 1116.36
75 1118.24
80 1154.53
84 1158.37
89 1126.99
95 1111.76
100 1135.87
